calibdensity_B42	depth_calibdensity_B42
	2.78478
	2.784929
	2.785077
	2.785226
	2.785375
	2.785523
	2.785672
	2.78582
	2.785969
	2.786118
	2.786266
	2.786415
	2.786564
	2.786712
	2.786861
	2.787009
	2.787158
	2.787307
	2.787455
	2.787604
	2.787753
	2.787901
	2.78805
	2.788198
	2.788347
	2.788496
	2.788645
	2.788793
	2.788942
	2.78909
	2.789239
	2.789388
	2.789536
	2.789685
	2.789834
	2.789982
	2.790131
	2.790279
	2.790428
	2.790577
	2.790725
	2.790874
	2.791023
	2.791171
	2.79132
	2.791468
	2.791617
	2.791766
	2.791914
	2.792063
	2.792212
	2.79236
	2.792509
	2.792658
	2.792806
	2.792955
	2.793103
	2.793252
	2.793401
	2.793549
	2.793698
	2.793847
	2.793995
	2.794144
	2.794292
	2.794441
	2.79459
	2.794738
	2.794887
	2.795036
	2.795184
	2.795333
	2.795482
	2.79563
	2.795779
	2.795928
	2.796076
	2.796225
	2.796373
	2.796522
	2.796671
	2.796819
	2.796968
	2.797117
	2.797265
	2.797414
	2.797562
	2.797711
	2.79786
	2.798008
	2.798157
	2.798306
	2.798454
	2.798603
	2.798752
	2.7989
	2.799049
	2.799197
	2.799346
	2.799495
	2.799643
	2.799792
	2.799941
	2.800089
	2.800238
	2.800386
	2.800535
	2.800684
	2.800832
	2.800981
	2.80113
	2.801278
	2.801427
	2.801575
	2.801724
	2.801873
	2.802022
	2.80217
	2.802319
	2.802467
	2.802616
	2.802765
	2.802913
	2.803062
	2.80321
	2.803359
	2.803508
	2.803656
	2.803805
	2.803954
	2.804102
	2.804251
	2.804399
	2.804548
	2.804697
	2.804845
	2.804994
	2.805143
	2.805291
	2.80544
	2.805588
	2.805737
	2.805886
	2.806035
	2.806183
	2.806332
	2.80648
	2.806629
	2.806778
	2.806926
	2.807075
	2.807224
	2.807372
	2.807521
	2.807669
	2.807818
	2.807967
	2.808115
	2.808264
	2.808413
	2.808561
	2.80871
	2.808858
	2.809007
	2.809156
	2.809304
	2.809453
	2.809602
	2.80975
	2.809899
	2.810048
	2.810196
	2.810345
	2.810493
	2.810642
	2.810791
	2.810939
	2.811088
	2.811237
	2.811385
	2.811534
	2.811682
	2.811831
	2.81198
	2.812128
	2.812277
	2.812426
	2.812574
	2.812723
	2.812872
	2.81302
	2.813169
	2.813318
	2.813466
	2.813615
	2.813763
	2.813912
	2.814061
	2.814209
	2.814358
	2.814507
	2.814655
	2.814804
	2.814952
	2.815101
	2.81525
	2.815398
	2.815547
	2.815696
	2.815844
	2.815993
	2.816142
	2.81629
	2.816439
	2.816587
	2.816736
	2.816885
	2.817033
	2.817182
	2.817331
	2.817479
	2.817628
	2.817776
	2.817925
	2.818074
	2.818222
	2.818371
	2.81852
	2.818668
	2.818817
	2.818965
	2.819114
	2.819263
	2.819412
	2.81956
	2.819709
	2.819857
	2.820006
	2.820155
	2.820303
0.3517912	2.820452
0.3492956	2.820601
0.3460069	2.820749
0.3459836	2.820898
0.3490623	2.821046
0.3483859	2.821195
0.3552198	2.821344
0.3516279	2.821492
0.3526775	2.821641
0.3546367	2.82179
0.3512781	2.821938
0.3504151	2.822087
0.3502052	2.822235
0.3532839	2.822384
0.3498554	2.822533
0.3491556	2.822681
0.3516279	2.82283
0.3556163	2.822978
0.351418	2.823127
0.3521177	2.823276
0.3524909	2.823425
0.3533306	2.823573
0.3520478	2.823722
0.3484792	2.82387
0.3540769	2.824019
0.3515813	2.824168
0.3541236	2.824316
0.3528174	2.824465
0.3582519	2.824614
0.3567592	2.824762
0.3617504	2.824911
0.3574822	2.825059
0.3596746	2.825208
0.3581119	2.825357
0.3606075	2.825505
0.3560594	2.825654
0.3561294	2.825803
0.3565726	2.825951
0.3554064	2.8261
0.3543801	2.826248
0.3561061	2.826397
0.3572956	2.826546
0.3573422	2.826694
0.3602577	2.826843
0.3588116	2.826992
0.357902	2.82714
0.3571323	2.827289
0.3575288	2.827438
0.3526075	2.827586
0.3523743	2.827735
0.3513247	2.827883
0.3476629	2.828032
0.3488758	2.828181
0.3507183	2.828329
0.3565259	2.828478
0.3531207	2.828627
0.3566192	2.828775
0.3574122	2.828924
0.3548932	2.829072
0.3545667	2.829221
0.3523043	2.82937
0.3495988	2.829518
0.3486658	2.829667
0.3490857	2.829816
0.351348	2.829964
0.3526542	2.830113
0.3505317	2.830262
0.3529574	2.83041
0.3534938	2.830559
0.3514647	2.830708
0.3525142	2.830856
0.3493655	2.831005
0.3469399	2.831153
0.3488991	2.831302
0.3540769	2.831451
0.3518378	2.831599
0.3536105	2.831748
0.353214	2.831897
0.3527475	2.832045
0.3517912	2.832194
0.3512314	2.832342
0.3472198	2.832491
0.3493189	2.83264
0.3476862	2.832788
0.3473364	2.832937
0.345937	2.833086
0.348969	2.833234
0.3439311	2.833383
0.3440477	2.833532
0.3474996	2.83368
0.3493422	2.833829
0.3485025	2.833977
0.3455405	2.834126
0.3456104	2.834275
0.3487125	2.834423
0.3436979	2.834572
0.3478262	2.834721
0.3471265	2.834869
0.3510215	2.835018
0.3480128	2.835166
0.3468233	2.835315
0.349109	2.835464
0.3486425	2.835612
0.3477795	2.835761
0.3450507	2.83591
0.3467999	2.836058
0.3504618	2.836207
0.3488058	2.836355
0.345074	2.836504
0.3460302	2.836653
0.3459136	2.836802
0.3422985	2.83695
0.3472897	2.837099
0.3461935	2.837247
0.3473597	2.837396
0.3488058	2.837545
0.3489924	2.837693
0.3446075	2.837842
0.3491323	2.837991
0.3489457	2.838139
0.3470332	2.838288
0.3463801	2.838436
0.3455171	2.838585
0.3508583	2.838734
0.3511615	2.838882
0.3482693	2.839031
0.3483393	2.83918
0.3486425	2.839328
0.3453772	2.839477
0.3446308	2.839625
0.3482926	2.839774
0.3455871	2.839923
0.3465434	2.840071
0.3473597	2.84022
0.3466133	2.840369
0.3471964	2.840517
0.3445609	2.840666
0.3447475	2.840815
0.3447708	2.840963
0.3467067	2.841112
0.3459836	2.84126
0.349832	2.841409
0.3527241	2.841558
0.3501585	2.841706
0.3438845	2.841855
0.3445842	2.842004
0.345797	2.842152
0.3460069	2.842301
0.3452606	2.842449
0.3512781	2.842598
0.3504851	2.842747
0.3504618	2.842895
0.3499253	2.843044
0.3480828	2.843193
0.3489924	2.843341
0.3470565	2.84349
0.3450973	2.843638
0.3452372	2.843787
0.3442577	2.843936
0.3418786	2.844085
0.3415987	2.844233
0.3411089	2.844382
0.3450273	2.84453
0.3447241	2.844679
0.3479195	2.844828
0.3502285	2.844976
0.3469399	2.845125
0.3472198	2.845273
0.3481527	2.845422
0.3443743	2.845571
0.339453	2.845719
0.3428815	2.845868
0.3399894	2.846017
0.3404559	2.846165
0.3455171	2.846314
0.34673	2.846462
0.3479428	2.846611
0.3440244	2.84676
0.34673	2.846908
0.3431381	2.847057
0.3448874	2.847206
0.3497154	2.847354
0.3512781	2.847503
0.3502519	2.847652
0.3462168	2.8478
0.3467766	2.847949
0.3502752	2.848098
0.3454472	2.848246
0.3459136	2.848395
0.3466133	2.848543
0.3481527	2.848692
0.349109	2.848841
0.3490623	2.848989
0.3486892	2.849138
0.3526542	2.849287
0.3496454	2.849435
0.3473364	2.849584
0.3493889	2.849732
0.3471031	2.849881
0.3458903	2.85003
0.3458903	2.850178
0.3429515	2.850327
0.3436279	2.850476
0.3445842	2.850624
0.3477795	2.850773
0.3472198	2.850922
0.3490157	2.85107
0.3459136	2.851219
0.345867	2.851367
0.3486658	2.851516
0.3479894	2.851665
0.3445142	2.851813
0.3447008	2.851962
0.3439544	2.852111
0.3450507	2.852259
0.3453539	2.852408
0.3484326	2.852556
0.3497154	2.852705
0.3487125	2.852854
0.349039	2.853002
0.3480828	2.853151
0.3450973	2.8533
0.3514414	2.853448
0.3504384	2.853597
0.3507183	2.853745
0.3524676	2.853894
0.3515113	2.854043
0.3490623	2.854192
0.3488991	2.85434
0.3461002	2.854489
0.3478962	2.854637
0.3474297	2.854786
0.3501819	2.854935
0.3509982	2.855083
0.3500886	2.855232
0.3462868	2.855381
0.3453305	2.855529
0.3427416	2.855678
0.3438611	2.855826
0.3427649	2.855975
0.343488	2.856124
0.3454472	2.856272
0.3447708	2.856421
0.345074	2.85657
0.3459136	2.856718
0.3450507	2.856867
0.3459136	2.857015
0.3441643	2.857164
0.347453	2.857313
0.3445376	2.857461
0.3432781	2.85761
0.3438845	2.857759
0.3460769	2.857907
0.3447941	2.858056
0.345937	2.858205
0.3454705	2.858353
0.3452372	2.858502
0.3445609	2.85865
0.3466367	2.858799
0.3449574	2.858948
0.3467533	2.859096
0.3508116	2.859245
0.3509049	2.859394
0.3475696	2.859542
0.3465434	2.859691
0.3415288	2.859839
0.3429515	2.859988
0.3407591	2.860137
0.3405025	2.860285
0.3448407	2.860434
0.344351	2.860583
0.3479428	2.860731
0.3448641	2.86088
0.3485492	2.861028
0.3495521	2.861177
0.3479195	2.861326
0.3457504	2.861475
0.345797	2.861623
0.3453072	2.861772
0.3469166	2.86192
0.3504384	2.862069
0.3429748	2.862218
0.3469865	2.862366
0.3446308	2.862515
0.3452606	2.862664
0.3451206	2.862812
0.3437912	2.862961
0.344211	2.863109
0.3463801	2.863258
0.3438145	2.863407
0.3482926	2.863555
0.3485025	2.863704
0.349902	2.863853
0.3519545	2.864001
0.3524443	2.86415
0.3456104	2.864298
0.3436979	2.864447
0.3440944	2.864596
0.3421119	2.864744
0.3423451	2.864893
0.350765	2.865042
0.3498787	2.86519
0.3517212	2.865339
0.35466	2.865488
0.3510449	2.865636
0.3540069	2.865785
0.3535638	2.865933
0.3503918	2.866082
0.348176	2.866231
0.3488524	2.866379
0.3494588	2.866528
0.3504384	2.866677
0.3534239	2.866825
0.3546134	2.866974
0.3555697	2.867122
0.3543335	2.867271
0.3483859	2.86742
0.3516046	2.867568
0.3542402	2.867717
0.3516979	2.867866
0.3523043	2.868014
0.3510682	2.868163
0.3527941	2.868312
0.3545201	2.86846
0.357109	2.868609
0.3560594	2.868757
0.3572489	2.868906
0.3557562	2.869055
0.3528408	2.869203
0.3525376	2.869352
0.3520711	2.869501
0.3526309	2.869649
0.3478728	2.869798
0.3502985	2.869946
0.3510682	2.870095
0.3511848	2.870244
0.3511148	2.870392
0.3513014	2.870541
0.3538903	2.87069
0.3520245	2.870838
0.3533772	2.870987
0.3501585	2.871135
0.3536571	2.871284
0.3533072	2.871433
0.3519778	2.871582
0.3517912	2.87173
0.3529107	2.871879
0.3550798	2.872027
0.3551964	2.872176
0.355593	2.872325
0.356176	2.872473
0.3561527	2.872622
0.3510449	2.872771
0.3562227	2.872919
0.3589982	2.873068
0.3572489	2.873216
0.3577854	2.873365
0.3540769	2.873514
0.3540536	2.873662
0.3521411	2.873811
0.3568991	2.87396
0.3588816	2.874108
0.3632898	2.874257
0.3628466	2.874405
0.3610041	2.874554
0.3593947	2.874703
0.3597212	2.874851
0.3618437	2.875
0.3580886	2.875149
0.3625667	2.875297
0.3623568	2.875446
0.363593	2.875595
0.3627533	2.875743
0.3654589	2.875892
0.3649458	2.87604
0.3630799	2.876189
0.3646659	2.876338
0.3622869	2.876486
0.3592548	2.876635
0.3565726	2.876784
0.3601178	2.876932
0.3590215	2.877081
0.3631032	2.877229
0.3580186	2.877378
0.3625667	2.877527
0.3605143	2.877675
0.3627767	2.877824
0.3609108	2.877973
0.358765	2.878121
0.3592315	2.87827
0.3641528	2.878418
0.3616804	2.878567
0.3595813	2.878716
0.3608408	2.878865
0.3644793	2.879013
0.3616338	2.879162
0.3638029	2.87931
0.3598379	2.879459
0.3617504	2.879608
0.3590215	2.879756
0.3586251	2.879905
0.3586251	2.880054
0.3589516	2.880202
0.3614705	2.880351
0.3647825	2.880499
0.3663918	2.880648
0.3706834	2.880797
0.3667184	2.880945
0.3644093	2.881094
0.3609341	2.881243
0.3575055	2.881391
0.3606309	2.88154
0.3584384	2.881688
0.3627067	2.881837
0.3685143	2.881986
0.3668816	2.882134
0.3648991	2.882283
0.3694939	2.882432
0.3667883	2.88258
0.3648058	2.882729
0.3634531	2.882878
0.3634531	2.883026
0.3652956	2.883175
0.3645026	2.883323
0.3658088	2.883472
0.3678612	2.883621
0.3725026	2.883769
0.3722228	2.883918
0.3716863	2.884067
0.3674647	2.884215
0.3729924	2.884364
0.37073	2.884512
0.3736688	2.884661
0.3751149	2.88481
0.375628	2.884958
0.3749283	2.885107
0.3744852	2.885256
0.3750216	2.885404
0.373179	2.885553
0.3763044	2.885702
0.3714764	2.88585
0.3739487	2.885999
0.3753482	2.886147
0.3753248	2.886296
0.3791032	2.886445
0.3765843	2.886593
0.3786601	2.886742
0.3810158	2.886891
0.3833948	2.887039
0.3819721	2.887188
0.3839779	2.887336
0.381249	2.887485
0.3818788	2.887634
0.3833948	2.887782
0.3847476	2.887931
0.3850741	2.88808
0.3844211	2.888228
0.3829283	2.888377
0.3807592	2.888525
0.3820654	2.888674
0.3865202	2.888823
0.38701	2.888972
0.3890158	2.88912
0.3898088	2.889269
0.3881528	2.889417
0.3864269	2.889566
0.3864735	2.889715
0.3823452	2.889863
0.3801062	2.890012
0.3851674	2.890161
0.383768	2.890309
0.3857505	2.890458
0.3855406	2.890606
0.3854007	2.890755
0.3875231	2.890904
0.3830916	2.891052
0.3810391	2.891201
0.3818554	2.89135
0.3824852	2.891498
0.3815289	2.891647
0.3835814	2.891795
0.3890391	2.891944
0.3845377	2.892093
0.3858205	2.892241
0.3814822	2.89239
0.380456	2.892539
0.3840245	2.892687
0.3848175	2.892836
0.3801062	2.892985
0.3818321	2.893133
0.3835114	2.893282
0.3811557	2.89343
0.3793598	2.893579
0.3822753	2.893728
0.3830916	2.893876
0.3801995	2.894025
0.3842345	2.894174
0.3834881	2.894322
0.3841878	2.894471
0.3824152	2.894619
0.3787534	2.894768
0.3803861	2.894917
0.3801761	2.895065
0.3760945	2.895214
0.3774706	2.895363
0.3793831	2.895511
0.3818788	2.89566
0.3828117	2.895808
0.3768409	2.895957
0.3777038	2.896106
0.3786368	2.896255
0.3771907	2.896403
0.3757913	2.896552
0.3755114	2.8967
0.3788933	2.896849
0.3794997	2.896998
0.3746484	2.897146
0.3736222	2.897295
0.3743452	2.897444
0.3728292	2.897592
0.375698	2.897741
0.3757679	2.897889
0.3809458	2.898038
0.380596	2.898187
0.3765843	2.898335
0.3738088	2.898484
0.3796397	2.898633
0.3801062	2.898781
0.37901	2.89893
0.3785668	2.899078
0.3797097	2.899227
0.378077	2.899376
0.3789633	2.899524
0.3789167	2.899673
0.3794298	2.899822
0.3772607	2.89997
0.378007	2.900119
0.3812957	2.900268
0.3827884	2.900416
0.3848175	2.900565
0.3892491	2.900713
0.3905785	2.900862
0.3907184	2.901011
0.3884327	2.901159
0.3889692	2.901308
0.3838613	2.901457
0.3864269	2.901605
0.3906485	2.901754
0.3901353	2.901902
0.3959663	2.902051
0.3984619	2.9022
0.400771	2.902348
0.398252	2.902497
0.3982753	2.902646
0.3991383	2.902794
0.4036864	2.902943
0.4028701	2.903092
0.401424	2.90324
0.4033832	2.903389
0.3997447	2.903538
0.3996981	2.903686
0.3991849	2.903835
0.403733	2.903983
0.4012841	2.904132
0.4010275	2.904281
0.4010742	2.904429
0.4012374	2.904578
0.3984852	2.904727
0.3966427	2.904875
0.3978555	2.905024
0.4020771	2.905172
0.4030567	2.905321
0.4023336	2.90547
0.4015873	2.905618
0.4044094	2.905767
0.4024269	2.905915
0.4015639	2.906064
0.3994415	2.906213
0.4035465	2.906362
0.4001412	2.90651
0.3985319	2.906659
0.4005377	2.906807
0.4049692	2.906956
0.4000946	2.907105
0.4000246	2.907253
0.4024969	2.907402
0.4012141	2.907551
0.400561	2.907699
0.3971091	2.907848
0.3983453	2.907996
0.4001878	2.908145
0.3997214	2.908294
0.3965494	2.908442
0.3989051	2.908591
0.3971325	2.90874
0.3978788	2.908888
0.3961995	2.909037
0.3984619	2.909185
0.3964561	2.909334
0.3952199	2.909483
0.3910217	2.909631
0.3961062	2.90978
0.3952433	2.909929
0.3931208	2.910077
0.3910217	2.910226
0.3888292	2.910375
0.3899721	2.910523
0.3924211	2.910672
0.3947068	2.91082
0.3947068	2.910969
0.3951033	2.911118
0.3936106	2.911266
0.3928642	2.911415
0.3893657	2.911564
0.3910683	2.911712
0.3899255	2.911861
0.3895056	2.912009
0.3842578	2.912158
0.3890625	2.912307
0.3883161	2.912455
0.390182	2.912604
0.3919546	2.912753
0.3931908	2.912901
0.393494	2.91305
0.3913248	2.913198
0.3954065	2.913347
0.3989983	2.913496
0.3993482	2.913645
0.3943336	2.913793
0.3915114	2.913942
0.3920946	2.91409
0.3898555	2.914239
0.3946835	2.914388
0.4006777	2.914536
0.4023103	2.914685
0.4019138	2.914834
0.4016806	2.914982
0.4021937	2.915131
0.4056456	2.915279
0.4032199	2.915428
0.4003045	2.915577
0.4009809	2.915725
0.4028001	2.915874
0.4044328	2.916023
0.3997214	2.916171
0.4025435	2.91632
0.4046893	2.916468
0.4009342	2.916617
0.4036164	2.916766
0.4020771	2.916914
0.4046427	2.917063
0.4072083	2.917212
0.4049925	2.91736
0.4021937	2.917509
0.4025902	2.917658
0.4025202	2.917806
0.4034065	2.917955
0.4035931	2.918103
0.4064853	2.918252
0.4052958	2.918401
0.4035465	2.918549
0.4027768	2.918698
0.4026135	2.918847
0.399115	2.918995
0.399978	2.919144
0.3979721	2.919292
0.3995814	2.919441
0.3998847	2.91959
0.3987418	2.919738
0.3994415	2.919887
0.4001412	2.920036
0.4001412	2.920184
0.3985785	2.920333
0.3944269	2.920482
0.3967126	2.92063
0.3952199	2.920779
0.3979488	2.920928
0.3953132	2.921076
0.3985552	2.921225
0.3997447	2.921373
0.3918146	2.921522
0.3944736	2.921671
0.3934007	2.921819
0.3938205	2.921968
0.3963628	2.922117
0.399978	2.922265
0.4001412	2.922414
0.3958496	2.922562
0.3953832	2.922711
0.3952433	2.92286
0.3995814	2.923008
0.3952199	2.923157
0.3916514	2.923306
0.3935639	2.923454
0.395873	2.923603
0.3940537	2.923752
0.3979954	2.9239
0.3991849	2.924049
0.4029634	2.924197
0.3993482	2.924346
0.3993249	2.924495
0.3983919	2.924643
0.4018205	2.924792
0.3971558	2.924941
0.3981121	2.925089
0.396596	2.925238
0.401354	2.925386
0.3974823	2.925535
0.4017739	2.925684
0.397319	2.925832
0.3922811	2.925981
0.3920012	2.92613
0.3871266	2.926278
0.3882228	2.926427
0.3873598	2.926575
0.3909284	2.926724
0.3960829	2.926873
0.3969692	2.927022
0.3980187	2.92717
0.3987418	2.927319
0.3906951	2.927467
0.3931441	2.927616
0.3913715	2.927765
0.3879196	2.927913
0.3904619	2.928062
0.3907651	2.92821
0.3894823	2.928359
0.3935873	2.928508
0.3939138	2.928656
0.3945902	2.928805
0.3956631	2.928954
0.3982053	2.929102
0.3977622	2.929251
0.3953132	2.929399
0.3993715	2.929548
0.3985319	2.929697
0.4013307	2.929845
0.4020304	2.929994
0.3982753	2.930143
0.3983686	2.930291
0.396666	2.93044
0.3971558	2.930588
0.3985552	2.930737
0.3982753	2.930886
0.3915114	2.931035
0.3975523	2.931183
0.3968759	2.931332
0.3951733	2.93148
0.398322	2.931629
0.39494	2.931778
0.3965727	2.931926
0.3979488	2.932075
0.4021237	2.932224
0.4028234	2.932372
0.4078147	2.932521
0.4059021	2.932669
0.4031033	2.932818
0.4016573	2.932967
0.4032666	2.933115
0.4004211	2.933264
0.398252	2.933413
0.3997447	2.933561
0.400561	2.93371
0.3998147	2.933858
0.4005144	2.934007
0.4025902	2.934156
0.4045727	2.934304
0.397319	2.934453
0.4017039	2.934602
0.4046427	2.93475
0.3997447	2.934899
0.4008176	2.935048
0.4004211	2.935196
0.3968526	2.935345
0.3987185	2.935493
0.3993948	2.935642
0.4002345	2.935791
0.4017972	2.935939
0.4060421	2.936088
0.4033599	2.936237
0.4021704	2.936385
0.4025435	2.936534
0.4038264	2.936682
0.4033366	2.936831
0.4040363	2.93698
0.399908	2.937128
0.399838	2.937277
0.3996747	2.937426
0.3969692	2.937574
0.3974357	2.937723
0.4006777	2.937872
0.4008176	2.93802
0.4027534	2.938169
0.4010508	2.938318
0.405389	2.938466
0.4054124	2.938615
0.4000479	2.938763
0.3986718	2.938912
0.4053657	2.939061
0.4042695	2.939209
0.4048293	2.939358
0.4041762	2.939507
0.4046427	2.939655
0.3997681	2.939804
0.4006777	2.939952
0.4011441	2.940101
0.3993948	2.94025
0.4031966	2.940398
0.4028934	2.940547
0.4045494	2.940696
0.4078847	2.940844
0.405529	2.940993
0.3984619	2.941142
0.4012141	2.94129
0.4006543	2.941439
0.4029867	2.941587
0.4000479	2.941736
0.4003978	2.941885
0.4021471	2.942033
0.3989983	2.942182
0.4054124	2.942331
0.4025902	2.942479
0.4039896	2.942628
0.4029867	2.942776
0.3993482	2.942925
0.3992549	2.943074
0.4000479	2.943222
0.4024736	2.943371
0.3986252	2.94352
0.3993016	2.943668
0.3982287	2.943817
0.3975523	2.943965
0.4001645	2.944114
0.3952899	2.944263
0.3989051	2.944412
0.3965027	2.94456
0.396596	2.944709
0.399838	2.944857
0.4006077	2.945006
0.3997681	2.945155
0.4009809	2.945303
0.4049692	2.945452
0.404806	2.945601
0.4025202	2.945749
0.402287	2.945898
0.4020071	2.946046
0.3996514	2.946195
0.4021471	2.946344
0.4034065	2.946492
0.4009109	2.946641
0.4020304	2.94679
0.3990683	2.946938
0.4004677	2.947087
0.4016339	2.947235
0.4000013	2.947384
0.4009109	2.947533
0.40301	2.947681
0.4027068	2.94783
0.4055523	2.947978
0.4051791	2.948127
0.4042695	2.948276
0.4034765	2.948425
0.4025202	2.948573
0.4054124	2.948722
0.3996514	2.94887
0.3967593	2.949019
0.3981587	2.949168
0.3981354	2.949316
0.3984152	2.949465
0.3988118	2.949614
0.4032433	2.949762
0.4046427	2.949911
0.4003278	2.950059
0.3996048	2.950208
0.4045027	2.950357
0.4033366	2.950505
0.4043162	2.950654
0.4042928	2.950803
0.4017505	2.950951
0.3986485	2.9511
0.3997914	2.951248
0.3978555	2.951397
0.4012141	2.951546
0.4008876	2.951694
0.3993016	2.951843
0.4008642	2.951992
0.4033832	2.95214
0.4031033	2.952289
0.4017505	2.952438
0.4015873	2.952586
0.4018905	2.952735
0.4053424	2.952883
0.3999313	2.953032
0.40308	2.953181
0.4020304	2.953329
0.4035465	2.953478
0.3976456	2.953627
0.3988118	2.953775
0.4010275	2.953924
0.3980421	2.954072
0.3976223	2.954221
0.3987418	2.95437
0.3988118	2.954518
0.398322	2.954667
0.4015639	2.954816
0.4046194	2.954964
0.400631	2.955113
0.4011675	2.955262
0.4011675	2.95541
0.4003278	2.955559
0.3997214	2.955708
0.3993016	2.955856
0.4000013	2.956005
0.4041296	2.956153
0.4077681	2.956302
0.4029634	2.956451
0.4028701	2.956599
0.4019372	2.956748
0.4052958	2.956897
0.4003045	2.957045
0.4008642	2.957194
0.4012608	2.957342
0.4003511	2.957491
0.4014473	2.95764
0.4003978	2.957788
0.3998147	2.957937
0.4049925	2.958086
0.4031033	2.958234
0.4029867	2.958383
0.4024969	2.958532
0.3986252	2.95868
0.4009809	2.958829
0.4021471	2.958977
0.4002812	2.959126
0.4020071	2.959275
0.4019138	2.959423
0.4028701	2.959572
0.4013774	2.959721
0.401494	2.959869
0.4010508	2.960018
0.4051791	2.960166
0.4053191	2.960315
0.4061587	2.960464
0.405459	2.960612
0.4013774	2.960761
0.4009576	2.96091
0.4002812	2.961058
0.3981354	2.961207
0.4027068	2.961355
0.4024736	2.961504
0.4056689	2.961653
0.4048759	2.961802
0.4040829	2.96195
0.4045494	2.962099
0.4029167	2.962247
0.4011441	2.962396
0.4035698	2.962545
0.4035465	2.962693
0.4032666	2.962842
0.4024269	2.962991
0.4038963	2.963139
0.403943	2.963288
0.4031033	2.963436
0.4044094	2.963585
0.4052024	2.963734
0.4029634	2.963882
0.4012141	2.964031
0.4010508	2.96418
0.4044328	2.964328
0.4040363	2.964477
0.4052724	2.964625
0.404596	2.964774
0.3995581	2.964923
0.4033599	2.965071
0.4029867	2.96522
0.398182	2.965369
0.40308	2.965517
0.4001645	2.965666
0.4001179	2.965815
0.4010275	2.965963
0.3986252	2.966112
0.4027301	2.96626
0.4051558	2.966409
0.404806	2.966558
0.4033599	2.966706
0.4023803	2.966855
0.4031733	2.967004
0.4021004	2.967152
0.3978088	2.967301
0.4003278	2.967449
0.4019605	2.967598
0.4015639	2.967747
0.4000479	2.967895
0.4049225	2.968044
0.4073716	2.968193
0.407908	2.968341
0.4019138	2.96849
0.4021471	2.968638
0.4048759	2.968787
0.40294	2.968936
0.4034299	2.969085
0.3972257	2.969233
0.4040129	2.969382
0.4048293	2.96953
0.4013774	2.969679
0.4018438	2.969828
0.4060421	2.969976
0.4024503	2.970125
0.4024269	2.970273
0.4005144	2.970422
0.4009809	2.970571
0.4033832	2.970719
0.4014707	2.970868
0.403733	2.971017
0.4052024	2.971165
0.404806	2.971314
0.4048293	2.971462
0.4041995	2.971611
0.4031733	2.97176
0.403873	2.971908
0.4049459	2.972057
0.4065552	2.972206
0.4077447	2.972354
0.4096573	2.972503
0.406462	2.972652
0.4043162	2.9728
0.4000946	2.972949
0.3990683	2.973098
0.4011675	2.973246
0.402217	2.973395
0.3994182	2.973543
0.3982986	2.973692
0.4016573	2.973841
0.4023336	2.973989
0.4036398	2.974138
0.402357	2.974287
0.3997914	2.974435
0.3993715	2.974584
0.4010508	2.974732
0.4008642	2.974881
0.4036398	2.97503
0.405459	2.975178
0.4060887	2.975327
0.4018672	2.975476
0.4027534	2.975624
0.4026602	2.975773
0.3985552	2.975922
0.4011441	2.97607
0.4057156	2.976219
0.4009809	2.976367
0.4035465	2.976516
0.4033832	2.976665
0.3981587	2.976813
0.3989284	2.976962
0.4018205	2.977111
0.4016806	2.977259
0.4045494	2.977408
0.4032666	2.977556
0.4003045	2.977705
0.3981587	2.977854
0.4049225	2.978002
0.4027768	2.978151
0.4026602	2.9783
0.4000712	2.978448
0.4034765	2.978597
0.4010042	2.978745
0.401354	2.978894
0.4031966	2.979043
0.4072549	2.979192
0.4066019	2.97934
0.4074415	2.979489
0.404736	2.979637
0.4016339	2.979786
0.4028701	2.979935
0.4053191	2.980083
0.4043162	2.980232
0.4042229	2.980381
0.4041529	2.980529
0.4056922	2.980678
0.4062987	2.980826
0.4008176	2.980975
0.4025202	2.981124
0.40308	2.981272
0.4051091	2.981421
0.4049225	2.98157
0.4025202	2.981718
0.4043395	2.981867
0.4014707	2.982015
0.4020538	2.982164
0.4019605	2.982313
0.4036864	2.982461
0.4053657	2.98261
0.408841	2.982759
0.4103803	2.982907
0.4059955	2.983056
0.4053657	2.983205
0.4006077	2.983353
0.4011208	2.983502
0.4013774	2.98365
0.4023103	2.983799
0.4017272	2.983948
0.4041762	2.984096
0.4033832	2.984245
0.402287	2.984394
0.4024969	2.984542
0.3989517	2.984691
0.3996514	2.984839
0.3991849	2.984988
0.3978788	2.985137
0.3979488	2.985285
0.4014707	2.985434
0.4001645	2.985583
0.3988817	2.985731
0.3946835	2.98588
0.4004211	2.986028
0.4001179	2.986177
0.3955931	2.986326
0.394217	2.986475
0.392561	2.986623
0.3939138	2.986772
0.3914415	2.98692
0.3901587	2.987069
0.3896455	2.987218
0.3879196	2.987366
0.3856572	2.987515
0.3859138	2.987664
0.3882228	2.987812
0.3846076	2.987961
0.3782869	2.988109
0.3775872	2.988258
0.3782636	2.988407
0.3783802	2.988555
0.3694705	2.988704
0.3705435	2.988853
0.3647592	2.989001
0.3676047	2.98915
0.3640128	2.989298
0.3621236	2.989447
0.3627067	2.989596
0.3619137	2.989744
0.3601411	2.989893
0.3566425	2.990042
0.3496454	2.99019
0.3462168	2.990339
0.3452606	2.990488
0.3436046	2.990636
0.3416454	2.990785
0.3419719	2.990933
0.3504151	2.991082
